ID                                                      NAME            
15204700110000  BEDFORD POLICE PENSION PLAN     
15204700110100  BEDFORD FIREMENS PENSION FUND   
15204800110000  ALEXANDRIA FIREMENS PENSION FUND        
15204800210100  ANDERSON POLICE PENSION FUND    
15204900110000  BEECH GROVE POLICE PENSION SYSTEM       
15204900110100  BEECH GROVE FIRE PENSION SYSTEM 
15204900810000  INDIANAPOLIS FIRE DEPARTMENT FIRE PENSION FUND  
15204900810100  INDIANAPOLIS POLICE PENSION FUND        
15204900810200  MARIAN COUNTY LAW ENFORCEMENT PERSONNEL RETIRE & DISABILITY FD  
15205400210000  CRAWFORDSVILLE POLICE PENSION FUND      
15205400210100  CRAWFORDSVILLE FIREMENS PENSION FUND    
15206400210000  CHESTERTON POLICE PENSION       
15206900110000  BATESVILLE POLICE PENSION FUND  
15207000310000  RUSHVILLE POLICE PENSION FUND   
15207000310100  RUSHVILLE FIREMENS PENSION FUND 
15207100310000  MISHWAKA POLICE PENSION FUND    
15207100310100  UTILITIES RETIREMENT FUND       
15207100810000  SOUTH BEND POLICEMENS PENSION FUND      
15207100810100  SOUTH BEND FIREMENS PENSION FUND        
15207300210000  SHELBYVILLE FIRE AND POLICE PENSION FUND        
15207600110000  ANGOLA POLICE PENSION FUND      
15207700710000  SULLIVAN POLICE AND FIRE PENSION FUND   
15208000310000  TIPTON POLICE PENSION FUND      
15208000310100  TIPTON FIREMENS PENSION FUND    
15208200110000  EVANSVILLE POLICE AND FIRE PENSION FUND 
15208700110000  BOONVILLE POLICE AND FIRE PENSION FUND  
15208800710000  SALEM FIRE AND POLICE RETIREMENT        
15209100510000  MONTICELLO POLICE AND FIREMENS RETIREMENT FUND  
15209100510100  MONTICELLO FIREMENS RETIREMENT FUND     
15209200210000  COLUMBIA CITY POLICE PENSION FUND       
16000000090001  IOWA PUBLIC EMPLOYEES RETIREMENT SYSTEM 
16000000090101  JUDICAL RETIREMENT SYSTEM OF IOWA       
16000000090201  PEACE OFFICER RETIREMENT        
16000000090301  MUNICIPAL FIRE AND POLICE RETIREMENT SYSTEM OF IOWA     
16200701010000  WATERLOO WATERWORKS RETIREMENT SYSTEM   
16205500110000  ALGONA POLICE PENSION FUND ALGONA CITY  
16206400810000  WATER WORKS RETIREMENT AND PENSION FUND 
16207700510000  DES MOINES WATER WORKS RETIREMENT SYSTEM        
16207701510000  WINDSOR HEIGHTS POLICE RETIREMENT FUND  
17000000006201  KANSAS PUB EMP RETIREMENT SYST  
17204601310000  PRARIE VILLAGE POLICE DEPT PENSION PLAN 
17205200210000  LEAVENWORTH POLICE PENSION FUND 
17205200210100  LEAVENWORTH FIREMENS PENSION FUND       
17208701410000  WICHITA RETIREMENT SYSTEM       
17210500300201  KANSAS CITY BOARD OF PUBLIC UTILITIES   RETIREMENT PENSION PLAN
17500300210000  ATCHISON PUBLIC SCHOOL ANNUITY PLAN     
17508703710000  WICHITA SUPPLEMENTAL ANNUITY BUSI/SCHO PRTN PROG 3547   
18000000005205  "EDUCATION, ARTS & HUMANITIES CABINET"  STATE TEACHERS RETIREMENT SYSTEM
18000000005901  JUDICIAL FORM RETIREMENT SYSTEM KENTUCKY JUDICIAL RETIREMENT SYSTEM
18000000007401  KENTUCKY EMPLOYEES RETIREMENT SYSTEM    COUNTY EMPLOYEES RETIREMENT SYSTEM
18000000007402  KENTUCKY EMPLOYEES RETIREMENT SYSTEM    
18000000007403  KENTUCKY EMPLOYEES RETIREMENT SYSTEM    STATE POLICE RETIREMENT SYSTEM
18000000007404  KENTUCKY EMPLOYEES RETIREMENT SYSTEM    LEGISLATORS RETIREMENT SYSTEM
18200700110000  MIDDLESBORO POLICE AND FIRE PENSION FUND        
18200800110000  CITY OF FLORENCE POLICE PENSION FUND    
18201000110000  WATER DEPARTMENT EMPLOYMENT PENSION FUND        
18201900910000  EMPLOYEES PENSION       
18202500110000  WINCHESTER POLICEMENS AND FIREMENS PENSION FUND 
18203000110000  CITY EMPLOYEES PENSION FUND     
18203400110000  CITY EMPLOYEES PENSION FUND     
18203400110100  LEXINGTON POLICE & FIREMEN RETIREMENT FUND      
18205100210000  CIVIL SERVICE RETIREMENT PLAN   
18205601410000  LOUISVILLE FIREFIGHTERS PENSION FUND    
18205601410100  LOUISVILLE POLICEMENS PENSION FUND      
18205900210000  CITY EMPLOYEES PENSION FUND     
18207300110000  APPOINTIVE EMPLOYMENT PENSION FUND      
18207300110100  CITY OF PADUCAH POLICE AND FIRE RETIREMENT FUND 
18209700110000  HAZARD POLICE AND FIREMENS PENSION FUND 
19000000005501  FIREFIGHTERS RETIREMENT SYSTEM  
19000000007701  LA STATE POLICE RETIREMENT SYSTEM       
19000000009401  LOUISIANA MUNICIPAL EMPLOYEES RETIREMENT SYSTEM 
19000000009601  LOUISIANA REGISTRAR OF VOTERS EMPLOYEES RETIREMENT SYSTEM       
19000000009701  LOUISIANA SCHOOL EMPLOYEES RETIREMENT SYSTEM    
19000000010201  LOUISIANA STATE EMPLOYEES RETIREMENT SYSTEM     
19000000012601  PAROCHIAL EMPLOYEE RETIREMENT SYSTEM    
19000000013801  SHERIFFS PENSION & RELIEF FUND  
19000000016901  MUNICIPAL POLICE EMPLOYEES RETIREMENT SYSTEM    
19000000090001  TEACHERS RETIREMENT SYSTEM OF LOUSIANA  
19000000090101  HARBOR POLICE RETIREMENT SYSTEM 
19000000090301  LOUSIANA ASSESSORS RETIREMENT FUND      
19000000090401  DISTRICT ATTORNEYS RETIREMENT SYSTEM OF LOUSIANA        
19000000090701  LA CLERKS OF COURT RETIREMENT AND RELIEF FUND   
19102602510000  EMPLOYEES RETIREMENT SYSTEM OF JEFFERSON PARISH 
19102602510100  WEST JEFFERSON HOSPITAL PENSION PLAN    
19102602510200  EAST JEFFERSON HOSPITAL PENSION PLAN    
19103703510000  OUACHITA PARISH FIREMENS PENSION RELIEF FUND    
19200800210000  BOSSIER CITY FIREMENS PENSION AND RELIEF FUND   
19200800210100  BOSSIER CITY POLICE PENSION AND RELIEF FUND     
19200900310000  SHREVEPORT POLICE PENSION RELIEF FUND   
19200900310100  EMPLOYEES RETIREMENT SYSTEM     
19200900310200  SHREVEPORT FIREMENS PENSION RELIEF FUND 
19201700210000  CITY PARISH RETIREMENT SYSTEM   
19203600110000  NEW ORLEANS FIREMENS PENSION RELIEF FUND        
19203600110100  EMPLOYEES RETIREMENT SYSTEM     
19203600110200  SEWERAGE AND WATER BOARD PENSION FUND   
19203600110300  NEW ORLEANS POLICE PENSION FUND 
19203600110400  ORLEANS PARISH CRIMINAL SHERIFF'S PENSION FUND  
19203700110000  MONROE POLICE PENSION FUND      
19204000110000  EMPLOYEES RETIREMENT SYSTEM     
19205500110000  CITY OF HOUMA POLICE PENSION AND RELIEF FUND    
19205900210000  CITY EMPLOYEE RETIREMENT SYS    
19205900210100  BOGALUSA FIREMENS PENSION FUND  
20000000005201  MAINE STATE RETIREMENT SYSTEM   
21000000020202  MARYLAND STATE RETIREMENT AND PENSION SYSTEMS   ALL SYSTEMS
21000000090001  MTA PENSION PLAN        
21100200210000  ANNE ARUNDEL CO RETIREMENT & PENSION FUND       
21100300310000  BALTO CO POLICEMEN-FIREMEN WIDOWS-DEPENDENTS PENSION    
21100300310100  EMPLOYEES RETIREMENT SYSTEM OF BALTIMORE COUNTY 
21101601510000  WASHINGTON SUBURBAN SANITARY COMM REITREMENT PLAN       
21101601510100  MONTGOMERY COUNTY EMPLOYEES RETIREMENT SYSTEM   
21101701610000  MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION  
21101701610100  PRINCE GEORGES COUNTY FIREMENS RETIREMENT FUND  
21101701610200  PRINCE GEORGES COUNTY POLICE RETIREMENT FUND    
21200400110000  EMPLOYEES RETIREMENT SYSTEM OF BALTIMORE CITY   
21200400110100  BALTIMORE FIRE-POLICE EMPLOYEES RET SYS 
21200400110200  BALTIMORE CITY ELECTED OFFICIALS RETIREMENT SYSTEM      
22000000000307  MASSACHUSETTS PORT AUTHORITY    EMPLOYEES RETIREMENT SYSTEM
22000000000703  EXECUTIVE OFFICE FOR ADMINISTRATION & FINANCE   TEACHERS RETIREMENT BOARD
22000000001104  MASSACHUSETTS WATER RESOURCES AUTHORITY EMPLOYEES RETIREMENT SYSTEM
22000000007102  MASSACHUSETTS HOUSING FINANCE AGENCY    EMPLOYEES RETIREMENT SYSTEM
22000000008902  MASSACHUSETTS TURNPIKE AUTH     EMPLOYEES RETIREMENT SYSTEM
22000000011801  STATE BOARD OF RETIREMENT       
22000000014000  FRANKLIN COUNTY RETIREMENT SYSTEM       
22000000014100  MIDDLESEX RETIREMENT SYSTEM     
22000000014200  HAMPDEN COUNTY REGIONAL RETIREMENT SYSTEM       
22000000014300  HAMPSHIRE COUNTY RETIREMENT SYSTEM      
22000000014400  ESSEX REGIONAL RETIREMENT SYSTEM        
22000000014500  WORCESTER REGIONAL RETIREMENT SYSTEM    
22000000014600  BERKSHIRE REGIONAL RETIREMENT SYSTEM    
22100100110000  BARNSTABLE COUNTY RETIREMENT ASSOCIATION        
22100300310000  BRISTOL COUNTY RETIREMENT ASSN  
22100400410000  DUKES COUNTY RETIREMENT SYSTEM  
22101101010000  NORFOLK COUNTY RETIREMENT SYSTEM        
22101201110000  PLYMOUTH COUNTY RETIREMENT SYSTEM       
22200200110000  NORTH ADAMS CONTRIBUTORY RETIREMENT SYSTEM      
22200300110000  ATTLEBORO RETIREMENT SYSTEM     
22200300210000  CONTRIBUTORY RETIREMENT SYSTEM  
22200300310000  NEW BEDFORD CITY RETIREMENT SYSTEM      
22200300410000  TAUNTON CONTRIBUTORY RETIREMENT SYSTEM  
22200500110000  BEVERLY RETIREMENT SYSTEM       
22200500210000  GLOUCESTER RETIREMENT SYSTEM    
22200500310000  HAVERHILL RETIREMENT SYSTEM     
22200500510000  LYNN CITY CONTRIBUTORY RETIREMENT SYSTEM        
22200500710000  CITY OF PEABODY CONTRIBUTORY RETIREMENT SYSTEM  
22200500810000  CONTRIBUTORY RETIREMENT SYSTEM  
22200520110000  METHUEN CONTRIBUTORY RETIREMENT SYSTEM  
22200700110000  CHICOPEE CONTRIBUTORY RETIREMENT SYSTEM 
22200700210000  HOLYOKE CONTRIBUTORY RETIREMENT SYSTEM  
22200700310000  SPRINGFIELD CITY RETIREMENT SYSTEM      
22200700410000  CONTRIBUTORY RETIREMENT BOARD   
22200800110000  NORTHAMPTON CONTRIBUTORY RETIREMENT SYSTEM      
22200800210000  EASTHAMPTON CONTRIB RET SYS     
22200900110000  CAMBRIDGE RETIREMENT SYSTEM 5 PCT ACT OF 1936   
22200900210000  EVERETT RETIREMENT SYSTEM       
22200900310000  LOWELL RETIREMENT SYSTEM        
22200900410000  MALDEN CONTRIBUTORY RETIREMENT SYSTEM   
22200900510000  MARLBORO RETIREMENT BOARD RETIREMENT BOARD CLERK        
22200900610000  MEDFORD RETIREMENT SYSTEM       
22200900710000  CONTRIBUTORY RETIREMENT SYSTEM  
22200900810000  NEWTON RETIREMENT SYSTEM        
22200900910000  CONTRIBUTORY RETIREMENT SYSTEM  
22200901010000  CONTRIBUTORY RETIREMENT SYSTEM  
22200901110000  WOBURN RETIREMENT SYSTEM        
22200920110000  WATERTOWN TOWN CONTRIBUTORY RETIREMENT  
22201200110000  CONTRIBUTORY RETIREMENT SYSTEM  
22201300110000  BOSTON RETIREMENT BOARD 
22201300310000  REVERE CITY CONTRIBUTORY RETIREMENT SYSTEM      
22201400110000  FITCHBURG RETIREMENT SYSTEM     
22201400210000  CONTRIBUTORY RETIREMENT BOARD   
22201400310000  LEOMINSTER CONTRIBUTORY RETIREMENT SYSTEM       
22201400410000  WORCESTER RETIREMENT SYSTEM     
22300100710000  TOWN OF FALMOUTH RETIREMENT FUND        
22300200110000  TOWN OF ADAMS RETIREMENT SYS    
22300300610000  FAIRHAVEN RETIREMENT SYSTEM     
22300300910000  CONTRIBUTORY RETIREMENT FUND    
22300500110000  AMESBURY MUNICIPAL CONTRIBUTORY RETIREMENT SYSTEM       
22300500210000  TOWN OF ANDOVER CONTRIBUTORY RETIREMENT SYSTEM  
22300500410000  DANVERS RETIREMENT BOARD        
22300501210000  MARBLEHEAD CONTRIBUTORY RETIREMENT SYSTEM       
22300502210000  SAUGUS RETIREMENT SYSTEM        
22300601010000  TOWN OF GREENFIELD RETIREMENT FUND      
22300601610000  MONTAGUE RETIREMENT BOARD       
22300701810000  WEST SPRINGFIELD CONTRIBUTORY RETIREMENT SYSTEM 
22300900210000  ARLINGTON CONTRIBUTORY RETIREMENT SYSTEM        
22300900710000  BELMONT TOWN CONTRIBUTORY RETIREMENT SYSTEM     
22300901310000  CONCORD CONTRIBUTORY RETIREMENT SYSTEM  
22300901610000  FRAMINGHAM TOWN RETIREMENT SYSTEM       
22300902110000  TOWN OF LEXINGTON CONTRIBUTORY RETIREMENT SYSTEM        
22300902410000  TOWN OF MAYNARD MUNICIPAL RETIREMENT SYSTEM     
22300902510000  NATICK CONTRIBUTORY RETIREMENT SYSTEM   
22300902810000  TOWN OF READING CONTRIBUTORY RETIREMENT 
22300903110000  STONEHAM CONTRIBUTORY RETIREMENT SYSTEM 
22300903710000  WAKEFIELD RETIREMENT BOARD      
22300904310000  BOARD OF RETIREMENT OF WINCHESTER       
22301100310000  CONTRIBUTORY RETIREMENT SYSTEM  
22301100410000  BROOKLINE TOWN RETIREMENT SYSTEM        
22301100710000  TOWN OF DEDHAM RETIREMENT SYSTEM        
22301101510000  CONTRIBUTORY RETIREMENT SYSTEM  
22301101610000  NEEDHAM CONTRIBUTORY RETIREMENT SYSTEM  
22301101810000  NORWOOD RETIREMENT SYSTEM       
22301102410000  TOWN OF WELLESLEY RETIREMENT SYSTEM     
22301200910000  TOWN OF HINGHAM RETIREMENT SYSTEM       
22301201010000  HULL CONTRIBUTORY RETIREMENT SYSTEM     
22301201910000  TOWN OF PLYMOUTH CONTRIBUTORY RETIREMENT        
22301300110000  WINTHROP CONTRIBUTORY RETIREMENT SYSTEM 
22301400210000  ATOL CONTRIBUTORY RETIREMENT SYSTEM     
22301401110000  CONTRIBUTORY RETIREMENT BOARD RETIREMENT OFFICE 
22301402510000  MILFORD RETIREMENT SYSTEM       
22301403010000  TOWN OF NORTHBRIDGE RETIREMENT SYSTEM   
22301404010000  SHREWSBURY CONTRIBUTORY RETIREMENT SYSTEM       
22301404210000  SOUTHBRIDGE RETIREMENT SYSTEM   
22301405110000  TOWN OF WEBSTER CONTRIBUTORY RETIREMENT 
22400590110000  GREATER LAWRENCE SANITARY DIST EMPLOYEES RETIREMENT SYS 
22401300410000  MASSACHUSETTS BAY TRANSPORTATION AUTHORITY      
22500990810000  MINUTEMAN REGIONAL VOC TECH SCHOOL DIST RETIREMENT SYS  
22501180110000  BLUE HILLS REG VOC SCHOOL EMPLOYEES RETIREMENT SYS      
23000000000707  DEPARTMENT OF MANAGEMENT AND BUDGET     MICHIGAN LEGISLATIVE RETIREMENT SYSTEM
23000000000709  DEPARTMENT OF MANAGEMENT AND BUDGET     MICHIGAN STATE POLICE RETIREMENT SYSTEM
23000000000710  DEPARTMENT OF MANAGEMENT AND BUDGET     MICHIGAN STATE JUDGES RETIREMENT SYSTEM
23000000000711  DEPARTMENT OF MANAGEMENT AND BUDGET     MICHIGAN PUBLIC SCHOOL EMPLOYEE RTMNT FUND
23000000000713  DEPARTMENT OF MANAGEMENT AND BUDGET     STATE EMPLOYEES RETIREMENT SYSTEM
23000000004301  MICHIGAN MUNICIPAL EMPLOYEES RETIREMENT SYSTEM  
23100800810000  BARRY ROAD COMMISSION PENSION PLAN      
23100900910000  BAY COUNTY EMPLOYEES RETIREMENT SYSTEM  
23101101110000  "BERRIEN CO EMPLOYEES RETIREMENT PLAN, COUNTY CLERK"    
23101401410000  CASS ROAD COMMISSION PENSION PLAN       
23102302310000  EATON ROAD COMMISSION PENSION PLAN      
23102502510000  GENESEE CO EMPLOYEES RETIREMENT SYSTEM  
23102702710000  GOGEBIC COUNTY RETIREMENT SYSTEM        
23103803810000  JACKSON COUNTY RETIREMENT       
23103903910000  KALAMAZOO COUNTY EMPLOYEES RETIREMENT SYSTEM    
23104104110000  KENT COUNTY RETIREMENT PLAN     
23105005010000  MACOMB CO EMPLOYEES RETIREMENT SYSTEM   
23105605610000  MIDLAND CO EMPLOYEES RETIREMENT SYSTEM  
23105605610100  MIDLAND COUNTY ACT 345 SHERIFFS RETIREMENT      
23105805810000  MONROE COUNTY EMPL RETIRE SYS   
23106206210000  NEWAYGO ROAD COMMISSION PENSION PLAN    
23106306310000  OAKLAND CO EMPLOYEES RET SYS    
23106306310100  OAKLAND COUNTY ROAD COMMISSION RETIREMENT SYSTEM        
23107407410000  ST CLAIR COUNTY EMPLOYEES RETIREMENT PLAN       
23107507510000  ST JOSEPH CO RETIREMENT 
23107607610000  SANILAC CO EMPLOYEES RETIREMENT PLAN    
23108008010000  VAN BUREN ROAD COMMISSION PENSION PLAN  
23108108110000  WASHTENAW CO EMPLOYEES RETIREMENT SYSTEM        
23108208210000  WAYNE COUNTY EMPLOYEES RETIREMENT SYSTEM        
23108208210100  WAYNE CO EMPLOYEES RET SYSTEM CIRCUIT COURT COMMISSIONERS       
23200400110000  ALPENA EMPLOYEES RETIREMENT SYSTEM      
23200900210000  BAY CITY POLICEMEN AND FIREMEN RETIREMENT SYSTEM        
23201100210000  GENERAL PENSION SYSTEM  
23201100210100  BENTON HARBOR POLICE AND FIRE PENSION SYSTEM    
23201101310000  EMPLOYEES RETIREMENT SYSTEM     
23201300110000  ALBION POLICE AND FIRE PENSION SYSTEM   
23201300310000  BATTLE CREEK POLICEMEN AND FIREMEN RETIREMENT SYSTEM    
23201700210000  SAULT STE MARIE FIRE AND POLICE PENSION FUND    
23202200110000  IRON MOUNTAIN POLICE AND FIRE PENSION FUND      
23202200210000  KINGSFORD POLICE AND FIRE RETIREMENT SYSTEM     
23202500410000  FLINT CITY EMPLOYEES RETIREMENT SYSTEM  
23202700110000  BESSEMER FIRE AND POLICE RETIREMENT SYSTEM      
23202700210000  GENERAL EMPLOYEES RETIREMENT SYSTEM     
23202700210100  IRONWOOD POLICE AND FIRE RETIREMENT SYSTEM      
23202800310000  TRAVERSE CITY ACT 345 RETIREMENT SYSTEM 
23203300310000  LANSING POLICE AND FIRE RETIRE SYS      
23203300310100  LANSING BD OF WATER AND LIGHT PENSION FUND      
23203300310200  EMPLOYEES RETIREMENT SYSTEM     
23203700110000  MOUNT PLEASANT POLICE AND FIRE RETIREMENT SYSTEM        
23203800510000  JACKSON CITY EMPLOYEES RETIREMENT SYSTEM        
23203800510100  JACKSON POLICE AND FIRE RETIREMENT SYSTEM       
23203800510200  JACKSON POLICE AND FIRE RETIREMENT SYSTEM ACT 345       
23203900410000  KALAMAZOO CITY RETIREMENT ANNUITY SYSTEM        
23204100410000  GRAND RAPIDS POLICE AND FIRE RETIREMENT SYSTEM  
23204100410100  GRAND RAPIDS GENERAL RETIREMENT SYSTEM  
23204150110000  CITY RETIREMENT SYSTEM  
23204601110000  CITY OF TECUMSEH EMPLOYEES RETIREMENT SYSTEM    
23205000210000  CENTER LINE POLICE AND FIRE PENSION FUND        
23205000310000  EMPLOYEES RETIREMENT SYSTEM     
23205000610000  EMPLOYEES RETIREMENT SYSTEM     
23205001110000  CITY OF ROSEVILLE EMPLOYEES RETIREMENT SYSTEM   
23205001210000  EMPLOYEES RETIREMENT SYSTEM     
23205001210100  ST CLAIR SHORES POLICE AND FIREMEN RETIRE SYS   
23205001410000  CITY OF WARREN POLICE AND FIREMEN RET SYSTEM    
23205001410100  EMPLOYEE RETIREMENT SYSTEM      
23205080110000  CITY OF STERLING HEIGHTS POLICE AND FIREMEN RET SYS     
23205080110100  STERLING HEIGHTS CITY GENERAL RETIREMENT SYSTEM 
23205100510000  EMPLOYEES RETIREMENT SYSTEM     
23205200110000  ISHPEMING POLICE AND FIREMEN RETIREMENT SYSTEM  
23205200210000  CITY OF MARQUETTE FIRE POLICE RETIREMENT SYSTEM 
23205300410000  LUDINGTON POLICE PENSION FUND   
23205400210000  CITY OF BIG RAPIDS POLICEMEN AND FIREMEN RETIREMENT BOARD       
23205500210000  MENOMINEE POLICE AND FIRE RETIREMENT FUND       
23205600210000  CITY OF MIDLAND POLICEMEN AND FIREMEN RETIREMENT SYSTEM 
23205800510000  EMPLOYEES RETIREMENT SYSTEM     
23206100410000  MUSKEGON CITY EMPLOYEES RETIREMENT SYSTEM       
23206100410100  MUSKEGON POLICE AND FIRE RETIREMENT SYSTEM      
23206300110000  BERKLEY POLICE AND FIRE PENSION FUND    
23206300310000  EMPLOYEES RETIREMENT SYSTEM     
23206300710000  FARMINGTON EMPLOYEES RETIREMENT SYSTEM  
23206300810000  CITY EMPLOYEES RETIREMENT SYSTEM        
23206300810100  FERNDALE POLICE AND FIRE RETIREMENT SYSTEM      
23206301710000  MADISON HEIGHTS POLICE AND FIRE RETIREMENT SYSTEM       
23206301910000  EMPLOYEES RETIREMENT SYSTEM     
23206302410000  GENERAL RETIREMENT SYSTEM RETIREMENT OFFICE     
23206302410100  PONTIAC CITY POLICE FIRE RETIREMENT SYSTEM      
23206302610000  CITY OF ROYAL OAK EMPLOYEES RETIREMENT SYSTEM   
23206302910000  CITY OF TROY EMPLOYEES RETIREMENT SYSTEM        
23206350610000  EMPLOYEES RETIREMENT SYSTEM     
23206350610100  SOUTHFIELD POLICE AND FIRE RETIR SYS    
23206350710000  PUBLIC SAFETY OFFS RETIRE SYSTEM        
23206390110000  CITY OF FARMINGTON HILLS EMPLOYEES RETIREMENT SYSTEM    
23207300710000  SAGINAW POLICE AND FIREMEN RETIREMENT SYSTEM    
23207400510000  MARYSVILLE POLICE AND FIREMENS PENSION FUND     
23207400510100  EMPLOYEES RETIREMENT SYSTEM     
23207500610000  EMPLOYEE RETIREMENT SYSTEM      
23207800810000  CITY EMPLOYEES RETIREMENT SYSTEM        
23208100110000  ANN ARBOR CITY EMPLOYEES RETIREMENT SYSTEM      
23208100810000  YPSILANTI FIRE AND POLICE PENSION AND RETIREMENT SYSTEM 
23208200310000  GENERAL EMPLOYEES RETIREMENT SYSTEM     
23208200310100  DEARBORN POLICE AND FIRE REVISED RETIREMENT SYSTEM      
23208200310200  CITY OF DEARBORN CHAPTER 21 CLOSED POLICE AND FIRE      
23208200410000  DETROIT EMPLOYEES GENERAL RETIREMENT SYSTEM     
23208200410100  CITY OF DETROIT POLICEMEN AND FIREMEN RETIRE SYS        
23208200510000  ECORSE POLICE AND FIREMEN RETIREMENT SYSTEM     
23208200710000  CITY EMPLOYEE RETIREMENT SYSTEM 
23208200910000  CITY EMPLOYEES RETIREMENT SYSTEM        
23208201010000  GROSSE POINTE FARMS POLICE AND FIRE RETIREMENT SYSTEM   
23208201010100  GENERAL EMPLOYEES RETIREMENT SYSTEM     
23208201210000  GROSSE POINTE SHORES EMPLOYEES RETIREMENT SYSTEM        
23208201510000  EMPLOYEES RETIREMENT SYSTEM     
23208201610000  EMPLOYEES RETIREMENT SYSTEM     
23208201610100  HIGHLAND PARK POLICEMEN AND FIREMEN RETIREMENT SYSTEM   
23208201710000  INKSTER POLICE AND FIRE PENSION FUND    
23208201810000  MUNICIPAL EMPLOYEES RETIREMENT SYSTEM   
23208201810100  LINCOLN PARK POLICEMEN & FIREMEN RET SYSTEM     
23208201910000  LIVONIA EMPLOYEES RETIRE SYS    
23208202010000  MELVINDALE POLICE AND FIRE PENSION FUND 
23208202310000  CITY EMPLOYEES RETIRE SYSTEM    
23208202310100  RIVER ROUGE POLICE AND FIRE RETIRE SYSTEM       
23208202410000  CITY OF RIVERVIEW EMPLOYEES RETIREMENT SYSTEM   
23208202610000  TRENTON FIRE AND POLICE RETIREMENT SYSTEM       
23208202710000  EMPLOYEES RETIREMENT SYSTEM     
23208202810000  WYANDOTTE CITY EMPLOYEES RETIREMENT SYSTEM      
23208250110000  SOUTHGATE POLICE AND FIRE RETIREMENT SYSTEM     
23208250110100  SOUTHGATE MUNICIPAL EMPLOYEES RETIREMENT SYSTEM 
23208250210000  CITY OF GIBRALTAR POLICE AND FIRE RETIRE SYS    
23208270110000  CITY EMPLOYEES RETIREMENT PLAN  
23208270110100  DEARBORN HEIGHTS POLICE AND FIRE RETIREMENT SYSTEM      
23208270210000  WESTLAND POLICE-FIRE RETIREMENT SYSTEM  
23208280110000  TAYLOR POLICE-FIRE RETIREMENT SYSTEM    
23301101410000  NILES TOWNSHIP POLICE AND FIREMENS PENSION TRUST        
23305000410000  CLINTON TOWNSHIP FIREMENS AND POLICEMENS RETIREMENT SYSTEM      
23305000610000  HARRISON TOWNSHIP FIREMEN PENSION       
23305000610100  EMPLOYEE PENSION HARRISON TOWNSHIP      
23305001210000  SHELBY TWN POLICE-FIRE RETIREMENT SYSTEM        
23306302310000  ACT 345 POLICE FIRE PENSION SYS OF WATERFORD TWP        
23306302310100  CHARTER TOWNSHIP OF WATERFORD GENL EMPLOY RETIREMENT SYSTEM     
23308102010000  YPSILANTI TOWNSHIP POLICE-FIRE PENSION FUND     
23308201210000  REDFORD TOWNSHIP POLICE FIRE PENSION FUND       
24000000008501  PUBLIC EMPLOYEES RETIREMENT ASSOCIATION 
24000000008502  PUBLIC EMPLOYEES RETIREMENT ASSOCIATION PUBLIC EMPLOYEES POLICE AND FIRE FUND
24000000009902  STATE RETIREMENT SYSTEM STATE PATROL RETIREMENT FUND
24000000009903  STATE RETIREMENT SYSTEM JUDGES RETIREMENT FUND
24000000009904  STATE RETIREMENT SYSTEM LEGISLATORS RETIREMENT PLAN
24000000009905  STATE RETIREMENT SYSTEM CORRECTIONAL OFFICERS PLAN
24000000009906  STATE RETIREMENT SYSTEM STATE EMPLOYEES RETIREMENT SYSTEM
24000000010301  TEACHERS RETIREMENT SYSTEM      
24000000090801  MINNESOTA STATE COLLEGES & UNIVERSITY SYSTEM    WELLS FARGO RETIREMENT SERVICES
24200100110000  AITKIN FIREMENS RELIEF ASSOCIATION      
24200300510000  LAKE PARK FIREMENS RELIEF ASSOCIATION   
24200400110000  BEMIDJI PIONEER FIREMENS RELIEF ASSOCIATION     
24200400210000  BLACKDUCK FIREMENS RELIEF ASSOCIATION   
24200600210000  BEARDSLEY FIREMENS RELIEF ASSOCIATION   
24200700210000  EAGLE LAKE FIREMENS RELIEF ASSOCIATION  
24200700310000  GOOD THUNDER FIREMENS RELIEF ASSOCIATION        
24200700510000  MADISON LAKE FIREMENS RELIEF ASSOCIATION        
24200701010000  VERNON CENTER FIREMENS RELIEF ASSOCIATION       
24200800610000  SLEEPY EYE FIREMENS RELIEF ASSOCIATION  
24200900510000  KETTLE RIVER RELIEF ASSOCIATION 
24200900910000  WRENSHALL FIREMENS RELIEF ASSOCIATION   
24201000210000  CHANHASSEN FIREMENS RELIEF ASSOCIATION  
24201000510000  HAMBURG FIREMENS RELIEF ASSOCIATION     
24201000810000  NORWOOD FIREMENS RELIEF ASSOCIATION     
24201000910000  VICTORIA FIREMENS RELIEF ASSOCIATION    
24201001010000  WACONIA FIREMENS RELIEF ASSOC   
24201200210000  MAYNARD FIREMENS RELIEF ASSOCIATION     
24201200510000  WATSON FIREMENS RELIEF ASSOCIATION      
24201300510000  NORTH BRANCH FIREMENS RELIEF ASSOCIATION        
24201300810000  STACY-LENT FIREMENS RELIEF ASSOCIATION  
24201401110000  ULEN FIREMENS RELIEF ASSOCIATION        
24201900210000  FARMINGTON FIREMENS RELIEF ASSOCIATION  
24201901310000  ROSEMOUNT FIREMENS RELIEF ASSOCIATION   
24202100110000  ALEXANDRIA FIREMENS RELIEF ASSOCIATION  
24202100410000  EVANSVILLE FIREMENS RELIEF ASSOCIATION  
24202200210000  BRICELYN FIREMENS RELIEF ASSOCIATION    
24202200610000  FROST FIREMENS RELIEF ASSOCIATION       
